czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
Kam my chodíme po práci?,Where do we go after work?,wˌɛɹ dˈuː wiː ɡˌoʊ ˈæftɚ wˈɜːk,where_do_we_go_after_work.opus,21005,,,,30,False,21
Jakými jazyky vy mluvíte?,What languages do you speak?,wˌʌt lˈæŋɡwɪdʒᵻz dˈuː juː spˈiːk,what_languages_do_you_speak.opus,21006,,,,30,False,21
Kdy oni přijíždějí?,When do they arrive?,wˌɛn dˈuː ðeɪ ɚɹˈaɪv,when_do_they_arrive.opus,21007,,,,30,False,21
Já mohu počkat.,I can wait.,aɪ kæn wˈeɪt,i_can_wait.opus,24000,,,,34,False,24
Umíš lyžovat?,Can you ski?,kæn juː skˈiː,can_you_ski.opus,24001,,,,34,False,24
On umí opravit kolo.,He can fix a bike.,hiː kæn fˈɪks ɐ bˈaɪk,he_can_fix_a_bike.opus,24002,,,,34,False,24
Ona umí zpívat?,Can she sing?,kæn ʃiː sˈɪŋ,can_she_sing.opus,24003,,,,34,False,24
Nemůže to být pravda.,It can't be true.,ɪt kˈænt biː tɹˈuː,it_cant_be_true.opus,24004,,,,34,False,24
Oni neumějí tančit.,They can't dance.,ðeɪ kˈænt dˈæns,they_cant_dance.opus,24005,,,,34,False,24
Ty bys mohl zavolat později.,You could call later.,juː kʊd kˈɔːl lˈeɪɾɚ,you_could_call_later.opus,24006,,,,34,False,24
Mohl by on zůstat déle?,Could he stay longer?,kʊd hiː stˈeɪ lˈɔŋɡɚ,could_he_stay_longer.opus,24007,,,,34,False,24
On možná zůstane doma.,He may stay at home.,hiː mˈeɪ stˈeɪ æt hˈoʊm,he_may_stay_at_home.opus,24008,,,,34,False,24
Smí ona použít můj telefon?,May she use my phone?,mˈeɪ ʃiː jˈuːs maɪ fˈoʊn,may_she_use_my_phone.opus,24009,,,,34,False,24
Možná bude pršet.,It may rain.,ɪt mˈeɪ ɹˈeɪn,it_may_rain.opus,24010,,,,34,False,24
Smíme otevřít okno?,May we open the window?,mˈeɪ wiː ˈoʊpən ðə wˈɪndoʊ,may_we_open_the_window.opus,24011,,,,34,False,24
Ona možná zapomene.,She might forget.,ʃiː mˌaɪt fɚɡˈɛt,she_might_forget.opus,24012,,,,34,False,24
Mohlo by to trvat déle?,Might it take longer?,mˌaɪt ɪt tˈeɪk lˈɔŋɡɚ,might_it_take_longer.opus,24013,,,,34,False,24
To musí být omyl.,It must be a mistake.,ɪt mˈʌst biː ɐ mɪstˈeɪk,it_must_be_a_mistake.opus,24014,,,,34,False,24
Musíme to udělat dnes?,Must we do it today?,mˈʌst wiː dˈuː ɪt tədˈeɪ,must_we_do_it_today.opus,24015,,,,34,False,24
Ty tady nesmíš parkovat.,You mustn't park here.,juː mˈʌsənt pˈɑːɹk hˈɪɹ,you_mustnt_park_here.opus,24016,,,,34,False,24
Ona nesmí vstoupit.,She mustn't enter.,ʃiː mˈʌsənt ˈɛntɚ,she_mustnt_enter.opus,24017,,,,34,False,24
Měl bych cestovat.,I should travel.,aɪ ʃˌʊd tɹˈævəl,i_should_travel.opus,24018,,,,34,False,24
Měl bys zavolat rodičům?,Should you call your parents?,ʃˌʊd juː kˈɔːl jʊɹ pˈɛɹənts,should_you_call_your_parents.opus,24019,,,,34,False,24
Nemělo by to trvat dlouho.,It shouldn't take long.,ɪt ʃˌʊdənt tˈeɪk lˈɔŋ,it_shouldnt_take_long.opus,24020,,,,34,False,24
Měli bychom počkat?,Should we wait?,ʃˌʊd wiː wˈeɪt,should_we_wait.opus,24021,,,,34,False,24
Ty bys počkal.,You would wait.,juː wʊd wˈeɪt,you_would_wait.opus,24022,,,,34,False,24
Pomohl bys mi?,Would you help me?,wʊd juː hˈɛlp mˌiː,would_you_help_me.opus,24023,,,,34,False,24
Já bych neutekl.,I wouldn't run away.,aɪ wˈʊdənt ɹˈʌn ɐwˈeɪ,i_wouldnt_run_away.opus,24024,,,,34,False,24
Odešel bys?,Would you leave?,wʊd juː lˈiːv,would_you_leave.opus,24025,,,,34,False,24
Já poslouchám hudbu.,I'm listening to music.,aɪm lˈɪsənɪŋ tə mjˈuːzɪk,im_listening_to_music.opus,26000,,,,38,False,26
Ty uklízíš pokoj.,You're cleaning your room.,jʊɹ klˈiːnɪŋ jʊɹ ɹˈuːm,youre_cleaning_your_room.opus,26001,,,,38,False,26
On opravuje kolo.,He's fixing a bike.,hiːz fˈɪksɪŋ ɐ bˈaɪk,hes_fixing_a_bike.opus,26002,,,,38,False,26
Ona mluví po telefonu.,She's talking on the phone.,ʃiːz tˈɔːkɪŋ ɔnðə fˈoʊn,shes_talking_on_the_phone.opus,26003,,,,38,False,26
Venku sněží.,It's snowing outside.,ɪts snˈoʊɪŋ aʊtsˈaɪd,its_snowing_outside.opus,26004,,,,38,False,26
My plánujeme výlet.,We're planning a trip.,wɪɹ plˈænɪŋ ɐ tɹˈɪp,were_planning_a_trip.opus,26005,,,,38,False,26
Vy pracujete na projektu.,You're working on a project.,jʊɹ wˈɜːkɪŋ ˌɔn ɐ pɹˈɑːdʒɛkt,youre_working_on_a_project.opus,26006,,,,38,False,26
Oni tančí v obýváku.,They're dancing in the living room.,ðeɪɚ dˈænsɪŋ ɪnðə lˈɪvɪŋ ɹˈuːm,theyre_dancing_in_the_living_room.opus,26007,,,,38,False,26
Já teď nečtu.,I'm not reading now.,aɪm nˌɑːt ɹˈiːdɪŋ nˈaʊ,im_not_reading_now.opus,27000,,,,39,False,27
Ty se nedíváš na televizi.,You aren't watching TV.,juː ˌɑːɹnt wˈɑːtʃɪŋ tˌiːvˈiː,you_arent_watching_tv.opus,27001,,,,39,False,27
On dnes nevaří.,He isn't cooking today.,hiː ˌɪzənt kˈʊkɪŋ tədˈeɪ,he_isnt_cooking_today.opus,27002,,,,39,False,27
Ona teď nepíše zprávu.,She isn't writing a message right now.,ʃiː ˌɪzənt ɹˈaɪɾɪŋ ɐ mˈɛsɪdʒ ɹˈaɪt nˈaʊ,she_isnt_writing_a_message_right_now.opus,27003,,,,39,False,27
Venku nesněží.,It isn't snowing outside.,ɪɾ ˌɪzənt snˈoʊɪŋ aʊtsˈaɪd,it_isnt_snowing_outside.opus,27004,,,,39,False,27
My nehledáme hotel.,We aren't looking for a hotel.,wiː ˌɑːɹnt lˈʊkɪŋ fɚɹə hoʊtˈɛl,we_arent_looking_for_a_hotel.opus,27005,,,,39,False,27
Vy neposíláte e-mail.,You aren't sending an email.,juː ˌɑːɹnt sˈɛndɪŋ ɐn ˈiːmeɪl,you_arent_sending_an_email.opus,27006,,,,39,False,27
Dnes večer oni neodpočívají.,They aren't relaxing tonight.,ðeɪ ˌɑːɹnt ɹᵻlˈæksɪŋ tənˈaɪt,they_arent_relaxing_tonight.opus,27007,,,,39,False,27
Poslouchám správnou nahrávku?,Am I listening to the right recording?,æm aɪ lˈɪsənɪŋ tə ðə ɹˈaɪt ɹᵻkˈɔːɹdɪŋ,am_i_listening_to_the_right_recording.opus,28000,,,,40,False,28
Čteš ten nový článek?,Are you reading the new article?,ɑːɹ juː ɹˈiːdɪŋ ðə nˈuː ˈɑːɹɾɪkəl,are_you_reading_the_new_article.opus,28001,,,,40,False,28
Opravuje on počítač?,Is he fixing the computer?,ɪz hiː fˈɪksɪŋ ðə kəmpjˈuːɾɚ,is_he_fixing_the_computer.opus,28002,,,,40,False,28
Telefonuje ona své matce?,Is she calling her mother?,ɪz ʃiː kˈɔːlɪŋ hɜː mˈʌðɚ,is_she_calling_her_mother.opus,28003,,,,40,False,28
Sněží tam právě teď?,Is it snowing there right now?,ɪz ɪt snˈoʊɪŋ ðɛɹ ɹˈaɪt nˈaʊ,is_it_snowing_there_right_now.opus,28004,,,,40,False,28
Hledáme my správnou adresu?,Are we looking for the right address?,ɑːɹ wiː lˈʊkɪŋ fɚðə ɹˈaɪt ɐdɹˈɛs,are_we_looking_for_the_right_address.opus,28005,,,,40,False,28
Pracujete vy na novém projektu?,Are you working on a new project?,ɑːɹ juː wˈɜːkɪŋ ˌɔn ɐ nˈuː pɹˈɑːdʒɛkt,are_you_working_on_a_new_project.opus,28006,,,,40,False,28
Přijíždějí oni právě teď?,Are they arriving now?,ɑːɹ ðeɪ ɚɹˈaɪvɪŋ nˈaʊ,are_they_arriving_now.opus,28007,,,,40,False,28
Co já poslouchám?,What am I listening to?,wˌʌt æm aɪ lˈɪsənɪŋ tuː,what_am_i_listening_to.opus,29000,,,,41,False,29
Co ty právě čteš?,What are you reading right now?,wˌʌt ɑːɹ juː ɹˈiːdɪŋ ɹˈaɪt nˈaʊ,what_are_you_reading_right_now.opus,29001,,,,41,False,29
S kým on mluví?,Who is he talking to?,hˌuː ɪz hiː tˈɔːkɪŋ tuː,who_is_he_talking_to.opus,29002,,,,41,False,29
Proč se ona směje?,Why is she laughing?,wˌaɪ ɪz ʃiː lˈæfɪŋ,why_is_she_laughing.opus,29003,,,,41,False,29
Co to dělá?,What is it doing?,wˌʌt ɪz ɪt dˈuːɪŋ,what_is_it_doing.opus,29004,,,,41,False,29
Co my vaříme?,What are we cooking?,wˌʌt ɑːɹ wiː kˈʊkɪŋ,what_are_we_cooking.opus,29005,,,,41,False,29
Na koho vy čekáte?,Who are you waiting for?,hˌuː ɑːɹ juː wˈeɪɾɪŋ fɔːɹ,who_are_you_waiting_for.opus,29006,,,,41,False,29
Co oni nesou?,What are they carrying?,wˌʌt ɑːɹ ðeɪ kˈæɹiɪŋ,what_are_they_carrying.opus,29007,,,,41,False,29
Já jsem byl dnes ráno doma.,I was at home this morning.,aɪ wʌz æt hˈoʊm ðɪs mˈɔːɹnɪŋ,i_was_at_home_this_morning.opus,30000,,,,42,False,30
Ty jsi včera byl ve škole.,You were at school yesterday.,juː wɜːɹ æt skˈuːl jˈɛstɚdˌeɪ,you_were_at_school_yesterday.opus,30001,,,,42,False,30
On byl nemocný celý den.,He was ill all day.,hiː wʌz ˈɪl ˈɔːl dˈeɪ,he_was_ill_all_day.opus,30002,,,,42,False,30
Ona byla u své babičky.,She was at her grandmother's.,ʃiː wʌz æt hɜː ɡɹˈændmʌðɚz,she_was_at_her_grandmothers.opus,30003,,,,42,False,30
O víkendu bylo město úplně prázdné.,The city was completely empty at the weekend.,ðə sˈɪɾi wʌz kəmplˈiːtli ˈɛmpti æt ðə wˈiːkɛnd,the_city_was_completely_empty_at_the_weekend.opus,30004,,,,42,False,30
My všichni jsme byli překvapeni tou zprávou.,We were surprised by the news.,wiː wɜː sɚpɹˈaɪzd baɪ ðə nˈuːz,we_were_surprised_by_the_news.opus,30005,,,,42,False,30
Vy jste byli v Londýně minulý měsíc.,You were in London last month.,juː wɜːɹ ɪn lˈʌndən lˈæst mˈʌnθ,you_were_in_london_last_month.opus,30006,,,,42,False,30
Oni byli v kuchyni po večeři.,They were in the kitchen after dinner.,ðeɪ wɜːɹ ɪnðə kˈɪtʃən ˈæftɚ dˈɪnɚ,they_were_in_the_kitchen_after_dinner.opus,30007,,,,42,False,30
Já jsem včera nebyl doma.,I wasn't at home yesterday.,aɪ wˈʌzn̩t æt hˈoʊm jˈɛstɚdˌeɪ,i_wasnt_at_home_yesterday.opus,31000,,,,43,False,31
Ty jsi ráno nebyl ve škole.,You weren't at school in the morning.,juː wˌɜːnt æt skˈuːl ɪnðə mˈɔːɹnɪŋ,you_werent_at_school_in_the_morning.opus,31001,,,,43,False,31
On nebyl připravený na schůzku.,He wasn't ready for the meeting.,hiː wˈʌzn̩t ɹˈɛdi fɚðə mˈiːɾɪŋ,he_wasnt_ready_for_the_meeting.opus,31002,,,,43,False,31
Ona nebyla v kanceláři.,She wasn't in the office.,ʃiː wˈʌzn̩t ɪnðɪ ˈɑːfɪs,she_wasnt_in_the_office.opus,31003,,,,43,False,31
To bebyla to moje chyba.,It wasn't my fault.,ɪt wˈʌzn̩t maɪ fˈɔlt,it_wasnt_my_fault.opus,31004,,,,43,False,31
My jsme na dovolené nebyli sami.,We weren't alone on holiday.,wiː wˌɜːnt ɐlˈoʊn ˌɔn hˈɑːlɪdˌeɪ,we_werent_alone_on_holiday.opus,31005,,,,43,False,31
Vy jste minulý měsíc nebyli v Praze.,You weren't in Prague last month.,juː wˌɜːnt ɪn pɹˈɑːɡ lˈæst mˈʌnθ,you_werent_in_prague_last_month.opus,31006,,,,43,False,31
Oni nebyli spokojeni s výsledkem.,They weren't happy with the result.,ðeɪ wˌɜːnt hˈæpi wɪððə ɹɪzˈʌlt,they_werent_happy_with_the_result.opus,31007,,,,43,False,31
Byl jsem tam včas?,Was I there on time?,wʌz aɪ ðɛɹ ˌɔn tˈaɪm,was_i_there_on_time.opus,32000,,,,44,False,32
Byl jsi doma?,Were you at home?,wɜː juː æt hˈoʊm,were_you_at_home.opus,32001,,,,44,False,32
Byl on v práci?,Was he at work?,wʌz hiː æt wˈɜːk,was_he_at_work.opus,32002,,,,44,False,32
Byla on v kuchyni?,Was she in the kitchen?,wʌz ʃiː ɪnðə kˈɪtʃən,was_she_in_the_kitchen.opus,32003,,,,44,False,32
Bylo to důležité?,Was it important?,wʌz ɪɾ ɪmpˈɔːɹtənt,was_it_important.opus,32004,,,,44,False,32
Byli jsme sami?,Were we alone?,wɜː wiː ɐlˈoʊn,were_we_alone.opus,32005,,,,44,False,32
Byli jste připravení?,Were you ready?,wɜː juː ɹˈɛdi,were_you_ready.opus,32006,,,,44,False,32
Byli spokojení?,Were they satisfied?,wɜː ðeɪ sˈæɾɪsfˌaɪd,were_they_satisfied.opus,32007,,,,44,False,32
Kdy jsem byl naposledy v Londýně?,When was I last in London?,wˌɛn wʌz aɪ lˈæst ɪn lˈʌndən,when_was_i_last_in_london.opus,33000,,,,45,False,33
Jaký jsi byl jako dítě?,What were you like as a child?,wˌʌt wɜː juː lˈaɪk æz ɐ tʃˈaɪld,what_were_you_like_as_a_child.opus,33001,,,,45,False,33
Kde byl včera?,Where was he yesterday?,wˌɛɹ wʌz hiː jˈɛstɚdˌeɪ,where_was_he_yesterday.opus,33002,,,,45,False,33
Proč byla naštvaná?,Why was she angry?,wˌaɪ wʌz ʃiː ˈæŋɡɹi,why_was_she_angry.opus,33003,,,,45,False,33
Jaký byl ten film?,What was the film like?,wˌʌt wʌzðə fˈɪlm lˈaɪk,what_was_the_film_like.opus,33004,,,,45,False,33
Kdy jsme byli naposledy spolu?,When were we last together?,wˌɛn wɜː wiː lˈæst təɡˈɛðɚ,when_were_we_last_together.opus,33005,,,,45,False,33
Proč jste byli tak unavení?,Why were you so tired?,wˌaɪ wɜː juː sˌoʊ tˈaɪɚd,why_were_you_so_tired.opus,33006,,,,45,False,33
Kde byli po práci?,Where were they after work?,wˌɛɹ wɜː ðeɪ ˈæftɚ wˈɜːk,where_were_they_after_work.opus,33007,,,,45,False,33
Včera jsem přišel domů pozdě.,I got home late yesterday.,aɪ ɡɑːt hˈoʊm lˈeɪt jˈɛstɚdˌeɪ,i_got_home_late_yesterday.opus,34000,,,,46,False,34
Zapomněl jsi na schůzku.,You forgot about the meeting.,juː fɚɡˈɑːt ɐbˌaʊt ðə mˈiːɾɪŋ,you_forgot_about_the_meeting.opus,34001,,,,46,False,34
On ztratil peněženku.,He lost his wallet.,hiː lˈɔst hɪz wˈɔlɪt,he_lost_his_wallet.opus,34002,,,,46,False,34
Ona poslala zprávu.,She sent a message.,ʃiː sˈɛnt ɐ mˈɛsɪdʒ,she_sent_a_message.opus,34003,,,,46,False,34
Stroj se zastavil.,The machine stopped.,ðə məʃˈiːn stˈɑːpt,the_machine_stopped.opus,34004,,,,46,False,34
My jsme dostali dobrou zprávu.,We got good news.,wiː ɡɑːt ɡˈʊd nˈuːz,we_got_good_news.opus,34005,,,,46,False,34
Vy jste řekli pravdu.,You told the truth.,juː tˈoʊld ðə tɹˈuːθ,you_told_the_truth.opus,34006,,,,46,False,34
Oni začali bez nás.,They started without us.,ðeɪ stˈɑːɹɾᵻd wɪðˈaʊt ˌʌs,they_started_without_us.opus,34007,,,,46,False,34
Já jsem mu včera nezavolal.,I didn't call him yesterday.,aɪ dˈɪdnt kˈɔːl hˌɪm jˈɛstɚdˌeɪ,i_didnt_call_him_yesterday.opus,35000,,,,47,False,35
Ty jsi mi neodpověděl na mou otázku.,You didn't answer my question.,juː dˈɪdnt ˈænsɚ maɪ kwˈɛstʃən,you_didnt_answer_my_question.opus,35001,,,,47,False,35
On si nepřinesl pas.,He didn't bring his passport.,hiː dˈɪdnt bɹˈɪŋ hɪz pˈæspɔːɹt,he_didnt_bring_his_passport.opus,35002,,,,47,False,35
Ona nerozuměla pokynům.,She didn't understand the instructions.,ʃiː dˈɪdnt ˌʌndɚstˈænd ðɪ ɪnstɹˈʌkʃənz,she_didnt_understand_the_instructions.opus,35003,,,,47,False,35
Vlak nepřijel včas.,The train didn't arrive on time.,ðə tɹˈeɪn dˈɪdnt ɚɹˈaɪv ˌɔn tˈaɪm,the_train_didnt_arrive_on_time.opus,35004,,,,47,False,35
My jsme neviděli nic neobvyklého.,We didn't see anything unusual.,wiː dˈɪdnt sˈiː ˈɛnɪθˌɪŋ ʌnjˈuːʒuːəl,we_didnt_see_anything_unusual.opus,35005,,,,47,False,35
Vy jste mi neřekli pravdu.,You didn't tell me the truth.,juː dˈɪdnt tˈɛl mˌiː ðə tɹˈuːθ,you_didnt_tell_me_the_truth.opus,35006,,,,47,False,35
Oni nedokončili projekt.,They didn't finish the project.,ðeɪ dˈɪdnt fˈɪnɪʃ ðə pɹˈɑːdʒɛkt,they_didnt_finish_the_project.opus,35007,,,,47,False,35
Volal jsem ti?,Did I call you?,dˈɪd aɪ kˈɔːl juː,did_i_call_you.opus,36000,,,,48,False,36
Odpověděl jsi?,Did you answer?,dˈɪd juː ˈænsɚ,did_you_answer.opus,36001,,,,48,False,36
Přišel?,Did he come?,dˈɪd hiː kˈʌm,did_he_come.opus,36002,,,,48,False,36
Koupila?,Did she buy it?,dˈɪd ʃiː bˈaɪ ɪt,did_she_buy_it.opus,36003,,,,48,False,36
Spadlo to?,Did it fall?,dˈɪd ɪt fˈɔːl,did_it_fall.opus,36004,,,,48,False,36
Viděli jsme ho?,Did we see him?,dˈɪd wiː sˈiː hˌɪm,did_we_see_him.opus,36005,,,,48,False,36
Přinesli jste jídlo?,Did you bring the food?,dˈɪd juː bɹˈɪŋ ðə fˈuːd,did_you_bring_the_food.opus,36006,,,,48,False,36
Našli to?,Did they find it?,dˈɪd ðeɪ fˈaɪnd ɪt,did_they_find_it.opus,36007,,,,48,False,36
Kdy jsem přišel domů?,When did I get home?,wˌɛn dˈɪd aɪ ɡɛt hˈoʊm,when_did_i_get_home.opus,37000,,,,49,False,37
Komu jsi zavolal?,Who did you call?,hˌuː dˈɪd juː kˈɔːl,who_did_you_call.opus,37001,,,,49,False,37
Co koupil?,What did he buy?,wˌʌt dˈɪd hiː bˈaɪ,what_did_he_buy.opus,37002,,,,49,False,37
Kdy odešla?,When did she leave?,wˌɛn dˈɪd ʃiː lˈiːv,when_did_she_leave.opus,37003,,,,49,False,37
Proč to spadlo?,Why did it fall?,wˌaɪ dˈɪd ɪt fˈɔːl,why_did_it_fall.opus,37004,,,,49,False,37
Koho jsme viděli?,Who did we see?,hˌuː dˈɪd wiː sˈiː,who_did_we_see.opus,37005,,,,49,False,37
Co jste přinesli?,What did you bring?,wˌʌt dˈɪd juː bɹˈɪŋ,what_did_you_bring.opus,37006,,,,49,False,37
Kde našli peněženku?,Where did they find the wallet?,wˌɛɹ dˈɪd ðeɪ fˈaɪnd ðə wˈɔlɪt,where_did_they_find_the_wallet.opus,37007,,,,49,False,37
Já ti pošlu dokument e-mailem.,I'll email you the document.,aɪl ˈiːmeɪl juː ðə dˈɑːkjuːmənt,ill_email_you_the_document.opus,38000,,,,50,False,38
Ty si to zapamatuješ.,You'll remember this.,juːl ɹᵻmˈɛmbɚ ðˈɪs,youll_remember_this.opus,38001,,,,50,False,38
On opraví tiskárnu.,He'll fix the printer.,hiːl fˈɪks ðə pɹˈɪntɚ,hell_fix_the_printer.opus,38002,,,,50,False,38
Ona vysvětlí situaci.,She'll explain the situation.,ʃiːl ɛksplˈeɪn ðə sˌɪtʃuːˈeɪʃən,shell_explain_the_situation.opus,38003,,,,50,False,38
"Rozbije se to, když to upustíš.",It'll break if you drop it.,ˌɪɾəl bɹˈeɪk ɪf juː dɹˈɑːp ɪt,itll_break_if_you_drop_it.opus,38004,,,,50,False,38
My zarezervujeme stůl.,We'll book a table.,wiːl bˈʊk ɐ tˈeɪbəl,well_book_a_table.opus,38005,,,,50,False,38
Vy tu zkoušku uděláte.,You'll pass the test.,juːl pˈæs ðə tˈɛst,youll_pass_the_test.opus,38006,,,,50,False,38
Oni přinesou klíče.,They'll bring the keys.,ðeɪl bɹˈɪŋ ðə kˈiːz,theyll_bring_the_keys.opus,38007,,,,50,False,38
Dobře nezapomenu na to.,All right I won't forget about it.,ˈɔːl ɹˈaɪt aɪ woʊnt fɚɡˈɛt ɐbˈaʊt ɪt,all_right_i_wont_forget_about_it.opus,39000,,,,51,False,39
Ne příští týden neodjedu.,No I won't leave next week.,nˈoʊ aɪ woʊnt lˈiːv nˈɛkst wˈiːk,no_i_wont_leave_next_week.opus,39001,,,,51,False,39
On ti neřekne pravdu.,He won't tell you the truth.,hiː woʊnt tˈɛl juː ðə tɹˈuːθ,he_wont_tell_you_the_truth.opus,39002,,,,51,False,39
Ona ten e-mail nepošle.,She won't send the email.,ʃiː woʊnt sˈɛnd ðɪ ˈiːmeɪl,she_wont_send_the_email.opus,39003,,,,51,False,39
"To se nezmění, pokud nic neuděláš.",It won't change if you don't do anything.,ɪt woʊnt tʃˈeɪndʒ ɪf juː dˈoʊnt dˈuː ˈɛnɪθˌɪŋ,it_wont_change_if_you_dont_do_anything.opus,39004,,,,51,False,39
My nebudeme riskovat.,We won't take the risk.,wiː woʊnt tˈeɪk ðə ɹˈɪsk,we_wont_take_the_risk.opus,39005,,,,51,False,39
Vy zkoušku neuděláte.,You won't pass the exam.,juː woʊnt pˈæs ðɪ ɛɡzˈæm,you_wont_pass_the_exam.opus,39006,,,,51,False,39
Oni dnes večer nezůstanou doma.,They won't stay at home tonight.,ðeɪ woʊnt stˈeɪ æt hˈoʊm tənˈaɪt,they_wont_stay_at_home_tonight.opus,39007,,,,51,False,39
Najdu správnou adresu?,Will I find the right address?,wɪl aɪ fˈaɪnd ðə ɹˈaɪt ɐdɹˈɛs,will_i_find_the_right_address.opus,40000,,,,52,False,40
Pošleš mi adresu?,Will you send me the address?,wɪl juː sˈɛnd mˌiː ðɪ ɐdɹˈɛs,will_you_send_me_the_address.opus,40001,,,,52,False,40
On zůstane doma?,Will he stay at home?,wɪl hiː stˈeɪ æt hˈoʊm,will_he_stay_at_home.opus,40002,,,,52,False,40
Ona otevře okno?,Will she open the window?,wɪl ʃiː ˈoʊpən ðə wˈɪndoʊ,will_she_open_the_window.opus,40003,,,,52,False,40
Bude zítra sněžit?,Will it snow tomorrow?,wɪl ɪt snˈoʊ təmˈɑːɹoʊ,will_it_snow_tomorrow.opus,40004,,,,52,False,40
My najdeme  řešení?,Will we find a solution?,wɪl wiː fˈaɪnd ɐ səlˈuːʃən,will_we_find_a_solution.opus,40005,,,,52,False,40
Vy jim pomůžete?,Will you help them?,wɪl juː hˈɛlp ðˌɛm,will_you_help_them.opus,40006,,,,52,False,40
Oni to dokončí včas?,Will they finish it on time?,wɪl ðeɪ fˈɪnɪʃ ɪɾ ˌɔn tˈaɪm,will_they_finish_it_on_time.opus,40007,,,,52,False,40
Co si koupím?,What will I buy?,wˌʌt wɪl aɪ bˈaɪ,what_will_i_buy.opus,41000,,,,53,False,41
Komu pošleš zprávu?,Who will you send the message to?,hˌuː wɪl juː sˈɛnd ðə mˈɛsɪdʒ tuː,who_will_you_send_the_message_to.opus,41001,,,,53,False,41
Kde on zůstane?,Where will he stay?,wˌɛɹ wɪl hiː stˈeɪ,where_will_he_stay.opus,41002,,,,53,False,41
Co ona uvaří?,What will she cook?,wˌʌt wɪl ʃiː kˈʊk,what_will_she_cook.opus,41003,,,,53,False,41
Kdy to skončí?,When will it end?,wˌɛn wɪl ɪɾ ˈɛnd,when_will_it_end.opus,41004,,,,53,False,41
Jak se tam my dostaneme?,How will we get there?,hˌaʊ wɪl wiː ɡɛt ðˈɛɹ,how_will_we_get_there.opus,41005,,,,53,False,41
Co si vy objednáte?,What will you order?,wˌʌt wɪl juː ˈɔːɹdɚ,what_will_you_order.opus,41006,,,,53,False,41
Proč to oni udělají?,Why will they do it?,wˌaɪ wɪl ðeɪ dˈuː ɪt,why_will_they_do_it.opus,41007,,,,53,False,41
Já si zítra koupím nové boty.,I'm going to buy new shoes tomorrow.,aɪm ɡˌoʊɪŋ tə bˈaɪ nˈuː ʃˈuːz təmˈɑːɹoʊ,im_going_to_buy_new_shoes_tomorrow.opus,42000,,,,54,False,42
Ty si objednáš pizzu.,You're going to order a pizza.,jʊɹ ɡˌoʊɪŋ tʊ ˈɔːɹdɚɹ ɐ pˈiːtsə,youre_going_to_order_a_pizza.opus,42001,,,,54,False,42
On opraví auto.,He's going to repair the car.,hiːz ɡˌoʊɪŋ tə ɹᵻpˈɛɹ ðə kˈɑːɹ,hes_going_to_repair_the_car.opus,42002,,,,54,False,42
Ona začne kurz v pondělí.,She's going to start the course on Monday.,ʃiːz ɡˌoʊɪŋ tə stˈɑːɹt ðə kˈɔːɹs ˌɔn mˈʌndeɪ,shes_going_to_start_the_course_on_monday.opus,42003,,,,54,False,42
