czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
On byl nemocný celý den.,He was ill all day.,hiː wʌz ˈɪl ˈɔːl dˈeɪ,he_was_ill_all_day.opus,30102,,,,42,False,30
Ona byla u své babičky.,She was at her grandmother's.,ʃiː wʌz æt hɜː ɡɹˈændmʌðɚz,she_was_at_her_grandmothers.opus,30103,,,,42,False,30
O víkendu bylo město úplně prázdné.,The city was completely empty at the weekend.,ðə sˈɪɾi wʌz kəmplˈiːtli ˈɛmpti æt ðə wˈiːkɛnd,the_city_was_completely_empty_at_the_weekend.opus,30104,,,,42,False,30
My všichni jsme byli překvapeni tou zprávou.,We were surprised by the news.,wiː wɜː sɚpɹˈaɪzd baɪ ðə nˈuːz,we_were_surprised_by_the_news.opus,30105,,,,42,False,30
Vy jste byli v Londýně minulý měsíc.,You were in London last month.,juː wɜːɹ ɪn lˈʌndən lˈæst mˈʌnθ,you_were_in_london_last_month.opus,30106,,,,42,False,30
Oni byli v kuchyni po večeři.,They were in the kitchen after dinner.,ðeɪ wɜːɹ ɪnðə kˈɪtʃən ˈæftɚ dˈɪnɚ,they_were_in_the_kitchen_after_dinner.opus,30107,,,,42,False,30
Já jsem včera nebyl doma.,I wasn't at home yesterday.,aɪ wˈʌzn̩t æt hˈoʊm jˈɛstɚdˌeɪ,i_wasnt_at_home_yesterday.opus,31100,,,,43,False,31
Ty jsi ráno nebyl ve škole.,You weren't at school in the morning.,juː wˌɜːnt æt skˈuːl ɪnðə mˈɔːɹnɪŋ,you_werent_at_school_in_the_morning.opus,31101,,,,43,False,31
On nebyl připravený na schůzku.,He wasn't ready for the meeting.,hiː wˈʌzn̩t ɹˈɛdi fɚðə mˈiːɾɪŋ,he_wasnt_ready_for_the_meeting.opus,31102,,,,43,False,31
Ona nebyla v kanceláři.,She wasn't in the office.,ʃiː wˈʌzn̩t ɪnðɪ ˈɑːfɪs,she_wasnt_in_the_office.opus,31103,,,,43,False,31
To bebyla to moje chyba.,It wasn't my fault.,ɪt wˈʌzn̩t maɪ fˈɔlt,it_wasnt_my_fault.opus,31104,,,,43,False,31
My jsme na dovolené nebyli sami.,We weren't alone on holiday.,wiː wˌɜːnt ɐlˈoʊn ˌɔn hˈɑːlɪdˌeɪ,we_werent_alone_on_holiday.opus,31105,,,,43,False,31
Vy jste minulý měsíc nebyli v Praze.,You weren't in Prague last month.,juː wˌɜːnt ɪn pɹˈɑːɡ lˈæst mˈʌnθ,you_werent_in_prague_last_month.opus,31106,,,,43,False,31
Oni nebyli spokojeni s výsledkem.,They weren't happy with the result.,ðeɪ wˌɜːnt hˈæpi wɪððə ɹɪzˈʌlt,they_werent_happy_with_the_result.opus,31107,,,,43,False,31
Byl jsem tam včas?,Was I there on time?,wʌz aɪ ðɛɹ ˌɔn tˈaɪm,was_i_there_on_time.opus,32100,,,,44,False,32
Byl jsi doma?,Were you at home?,wɜː juː æt hˈoʊm,were_you_at_home.opus,32101,,,,44,False,32
Byl on v práci?,Was he at work?,wʌz hiː æt wˈɜːk,was_he_at_work.opus,32102,,,,44,False,32
Byla on v kuchyni?,Was she in the kitchen?,wʌz ʃiː ɪnðə kˈɪtʃən,was_she_in_the_kitchen.opus,32103,,,,44,False,32
Bylo to důležité?,Was it important?,wʌz ɪɾ ɪmpˈɔːɹtənt,was_it_important.opus,32104,,,,44,False,32
Byli jsme sami?,Were we alone?,wɜː wiː ɐlˈoʊn,were_we_alone.opus,32105,,,,44,False,32
Byli jste připravení?,Were you ready?,wɜː juː ɹˈɛdi,were_you_ready.opus,32106,,,,44,False,32
Byli spokojení?,Were they satisfied?,wɜː ðeɪ sˈæɾɪsfˌaɪd,were_they_satisfied.opus,32107,,,,44,False,32
Kdy jsem byl naposledy v Londýně?,When was I last in London?,wˌɛn wʌz aɪ lˈæst ɪn lˈʌndən,when_was_i_last_in_london.opus,33100,,,,45,False,33
Jaký jsi byl jako dítě?,What were you like as a child?,wˌʌt wɜː juː lˈaɪk æz ɐ tʃˈaɪld,what_were_you_like_as_a_child.opus,33101,,,,45,False,33
Kde byl včera?,Where was he yesterday?,wˌɛɹ wʌz hiː jˈɛstɚdˌeɪ,where_was_he_yesterday.opus,33102,,,,45,False,33
Proč byla naštvaná?,Why was she angry?,wˌaɪ wʌz ʃiː ˈæŋɡɹi,why_was_she_angry.opus,33103,,,,45,False,33
Jaký byl ten film?,What was the film like?,wˌʌt wʌzðə fˈɪlm lˈaɪk,what_was_the_film_like.opus,33104,,,,45,False,33
Kdy jsme byli naposledy spolu?,When were we last together?,wˌɛn wɜː wiː lˈæst təɡˈɛðɚ,when_were_we_last_together.opus,33105,,,,45,False,33
Proč jste byli tak unavení?,Why were you so tired?,wˌaɪ wɜː juː sˌoʊ tˈaɪɚd,why_were_you_so_tired.opus,33106,,,,45,False,33
Kde byli po práci?,Where were they after work?,wˌɛɹ wɜː ðeɪ ˈæftɚ wˈɜːk,where_were_they_after_work.opus,33107,,,,45,False,33
Včera jsem přišel domů pozdě.,I got home late yesterday.,aɪ ɡɑːt hˈoʊm lˈeɪt jˈɛstɚdˌeɪ,i_got_home_late_yesterday.opus,34100,,,,46,False,34
Zapomněl jsi na schůzku.,You forgot about the meeting.,juː fɚɡˈɑːt ɐbˌaʊt ðə mˈiːɾɪŋ,you_forgot_about_the_meeting.opus,34101,,,,46,False,34
On ztratil peněženku.,He lost his wallet.,hiː lˈɔst hɪz wˈɔlɪt,he_lost_his_wallet.opus,34102,,,,46,False,34
Ona poslala zprávu.,She sent a message.,ʃiː sˈɛnt ɐ mˈɛsɪdʒ,she_sent_a_message.opus,34103,,,,46,False,34
Stroj se zastavil.,The machine stopped.,ðə məʃˈiːn stˈɑːpt,the_machine_stopped.opus,34104,,,,46,False,34
My jsme dostali dobrou zprávu.,We got good news.,wiː ɡɑːt ɡˈʊd nˈuːz,we_got_good_news.opus,34105,,,,46,False,34
Vy jste řekli pravdu.,You told the truth.,juː tˈoʊld ðə tɹˈuːθ,you_told_the_truth.opus,34106,,,,46,False,34
Oni začali bez nás.,They started without us.,ðeɪ stˈɑːɹɾᵻd wɪðˈaʊt ˌʌs,they_started_without_us.opus,34107,,,,46,False,34
Já jsem mu včera nezavolal.,I didn't call him yesterday.,aɪ dˈɪdnt kˈɔːl hˌɪm jˈɛstɚdˌeɪ,i_didnt_call_him_yesterday.opus,35100,,,,47,False,35
Ty jsi mi neodpověděl na mou otázku.,You didn't answer my question.,juː dˈɪdnt ˈænsɚ maɪ kwˈɛstʃən,you_didnt_answer_my_question.opus,35101,,,,47,False,35
On si nepřinesl pas.,He didn't bring his passport.,hiː dˈɪdnt bɹˈɪŋ hɪz pˈæspɔːɹt,he_didnt_bring_his_passport.opus,35102,,,,47,False,35
Ona nerozuměla pokynům.,She didn't understand the instructions.,ʃiː dˈɪdnt ˌʌndɚstˈænd ðɪ ɪnstɹˈʌkʃənz,she_didnt_understand_the_instructions.opus,35103,,,,47,False,35
Vlak nepřijel včas.,The train didn't arrive on time.,ðə tɹˈeɪn dˈɪdnt ɚɹˈaɪv ˌɔn tˈaɪm,the_train_didnt_arrive_on_time.opus,35104,,,,47,False,35
My jsme neviděli nic neobvyklého.,We didn't see anything unusual.,wiː dˈɪdnt sˈiː ˈɛnɪθˌɪŋ ʌnjˈuːʒuːəl,we_didnt_see_anything_unusual.opus,35105,,,,47,False,35
Vy jste mi neřekli pravdu.,You didn't tell me the truth.,juː dˈɪdnt tˈɛl mˌiː ðə tɹˈuːθ,you_didnt_tell_me_the_truth.opus,35106,,,,47,False,35
Oni nedokončili projekt.,They didn't finish the project.,ðeɪ dˈɪdnt fˈɪnɪʃ ðə pɹˈɑːdʒɛkt,they_didnt_finish_the_project.opus,35107,,,,47,False,35
Volal jsem ti?,Did I call you?,dˈɪd aɪ kˈɔːl juː,did_i_call_you.opus,36100,,,,48,False,36
Odpověděl jsi?,Did you answer?,dˈɪd juː ˈænsɚ,did_you_answer.opus,36101,,,,48,False,36
Přišel?,Did he come?,dˈɪd hiː kˈʌm,did_he_come.opus,36102,,,,48,False,36
Koupila?,Did she buy it?,dˈɪd ʃiː bˈaɪ ɪt,did_she_buy_it.opus,36103,,,,48,False,36
Spadlo to?,Did it fall?,dˈɪd ɪt fˈɔːl,did_it_fall.opus,36104,,,,48,False,36
Viděli jsme ho?,Did we see him?,dˈɪd wiː sˈiː hˌɪm,did_we_see_him.opus,36105,,,,48,False,36
Přinesli jste jídlo?,Did you bring the food?,dˈɪd juː bɹˈɪŋ ðə fˈuːd,did_you_bring_the_food.opus,36106,,,,48,False,36
Našli to?,Did they find it?,dˈɪd ðeɪ fˈaɪnd ɪt,did_they_find_it.opus,36107,,,,48,False,36
Kdy jsem přišel domů?,When did I get home?,wˌɛn dˈɪd aɪ ɡɛt hˈoʊm,when_did_i_get_home.opus,37100,,,,49,False,37
Komu jsi zavolal?,Who did you call?,hˌuː dˈɪd juː kˈɔːl,who_did_you_call.opus,37101,,,,49,False,37
Co koupil?,What did he buy?,wˌʌt dˈɪd hiː bˈaɪ,what_did_he_buy.opus,37102,,,,49,False,37
Kdy odešla?,When did she leave?,wˌɛn dˈɪd ʃiː lˈiːv,when_did_she_leave.opus,37103,,,,49,False,37
Proč to spadlo?,Why did it fall?,wˌaɪ dˈɪd ɪt fˈɔːl,why_did_it_fall.opus,37104,,,,49,False,37
Koho jsme viděli?,Who did we see?,hˌuː dˈɪd wiː sˈiː,who_did_we_see.opus,37105,,,,49,False,37
Co jste přinesli?,What did you bring?,wˌʌt dˈɪd juː bɹˈɪŋ,what_did_you_bring.opus,37106,,,,49,False,37
Kde našli peněženku?,Where did they find the wallet?,wˌɛɹ dˈɪd ðeɪ fˈaɪnd ðə wˈɔlɪt,where_did_they_find_the_wallet.opus,37107,,,,49,False,37
Já ti pošlu dokument e-mailem.,I'll email you the document.,aɪl ˈiːmeɪl juː ðə dˈɑːkjuːmənt,ill_email_you_the_document.opus,38100,,,,50,False,38
Ty si to zapamatuješ.,You'll remember this.,juːl ɹᵻmˈɛmbɚ ðˈɪs,youll_remember_this.opus,38101,,,,50,False,38
On opraví tiskárnu.,He'll fix the printer.,hiːl fˈɪks ðə pɹˈɪntɚ,hell_fix_the_printer.opus,38102,,,,50,False,38
Ona vysvětlí situaci.,She'll explain the situation.,ʃiːl ɛksplˈeɪn ðə sˌɪtʃuːˈeɪʃən,shell_explain_the_situation.opus,38103,,,,50,False,38
"Rozbije se to, když to upustíš.",It'll break if you drop it.,ˌɪɾəl bɹˈeɪk ɪf juː dɹˈɑːp ɪt,itll_break_if_you_drop_it.opus,38104,,,,50,False,38
My zarezervujeme stůl.,We'll book a table.,wiːl bˈʊk ɐ tˈeɪbəl,well_book_a_table.opus,38105,,,,50,False,38
Vy tu zkoušku uděláte.,You'll pass the test.,juːl pˈæs ðə tˈɛst,youll_pass_the_test.opus,38106,,,,50,False,38
Oni přinesou klíče.,They'll bring the keys.,ðeɪl bɹˈɪŋ ðə kˈiːz,theyll_bring_the_keys.opus,38107,,,,50,False,38
Dobře nezapomenu na to.,All right I won't forget about it.,ˈɔːl ɹˈaɪt aɪ woʊnt fɚɡˈɛt ɐbˈaʊt ɪt,all_right_i_wont_forget_about_it.opus,39100,,,,51,False,39
Ne příští týden neodjedu.,No I won't leave next week.,nˈoʊ aɪ woʊnt lˈiːv nˈɛkst wˈiːk,no_i_wont_leave_next_week.opus,39101,,,,51,False,39
On ti neřekne pravdu.,He won't tell you the truth.,hiː woʊnt tˈɛl juː ðə tɹˈuːθ,he_wont_tell_you_the_truth.opus,39102,,,,51,False,39
Ona ten e-mail nepošle.,She won't send the email.,ʃiː woʊnt sˈɛnd ðɪ ˈiːmeɪl,she_wont_send_the_email.opus,39103,,,,51,False,39
"To se nezmění, pokud nic neuděláš.",It won't change if you don't do anything.,ɪt woʊnt tʃˈeɪndʒ ɪf juː dˈoʊnt dˈuː ˈɛnɪθˌɪŋ,it_wont_change_if_you_dont_do_anything.opus,39104,,,,51,False,39
My nebudeme riskovat.,We won't take the risk.,wiː woʊnt tˈeɪk ðə ɹˈɪsk,we_wont_take_the_risk.opus,39105,,,,51,False,39
Vy zkoušku neuděláte.,You won't pass the exam.,juː woʊnt pˈæs ðɪ ɛɡzˈæm,you_wont_pass_the_exam.opus,39106,,,,51,False,39
Oni dnes večer nezůstanou doma.,They won't stay at home tonight.,ðeɪ woʊnt stˈeɪ æt hˈoʊm tənˈaɪt,they_wont_stay_at_home_tonight.opus,39107,,,,51,False,39
Najdu správnou adresu?,Will I find the right address?,wɪl aɪ fˈaɪnd ðə ɹˈaɪt ɐdɹˈɛs,will_i_find_the_right_address.opus,40100,,,,52,False,40
Pošleš mi adresu?,Will you send me the address?,wɪl juː sˈɛnd mˌiː ðɪ ɐdɹˈɛs,will_you_send_me_the_address.opus,40101,,,,52,False,40
On zůstane doma?,Will he stay at home?,wɪl hiː stˈeɪ æt hˈoʊm,will_he_stay_at_home.opus,40102,,,,52,False,40
Ona otevře okno?,Will she open the window?,wɪl ʃiː ˈoʊpən ðə wˈɪndoʊ,will_she_open_the_window.opus,40103,,,,52,False,40
Bude zítra sněžit?,Will it snow tomorrow?,wɪl ɪt snˈoʊ təmˈɑːɹoʊ,will_it_snow_tomorrow.opus,40104,,,,52,False,40
My najdeme  řešení?,Will we find a solution?,wɪl wiː fˈaɪnd ɐ səlˈuːʃən,will_we_find_a_solution.opus,40105,,,,52,False,40
Vy jim pomůžete?,Will you help them?,wɪl juː hˈɛlp ðˌɛm,will_you_help_them.opus,40106,,,,52,False,40
Oni to dokončí včas?,Will they finish it on time?,wɪl ðeɪ fˈɪnɪʃ ɪɾ ˌɔn tˈaɪm,will_they_finish_it_on_time.opus,40107,,,,52,False,40
Co si koupím?,What will I buy?,wˌʌt wɪl aɪ bˈaɪ,what_will_i_buy.opus,41100,,,,53,False,41
Komu pošleš zprávu?,Who will you send the message to?,hˌuː wɪl juː sˈɛnd ðə mˈɛsɪdʒ tuː,who_will_you_send_the_message_to.opus,41101,,,,53,False,41
Kde on zůstane?,Where will he stay?,wˌɛɹ wɪl hiː stˈeɪ,where_will_he_stay.opus,41102,,,,53,False,41
Co ona uvaří?,What will she cook?,wˌʌt wɪl ʃiː kˈʊk,what_will_she_cook.opus,41103,,,,53,False,41
Kdy to skončí?,When will it end?,wˌɛn wɪl ɪɾ ˈɛnd,when_will_it_end.opus,41104,,,,53,False,41
Jak se tam my dostaneme?,How will we get there?,hˌaʊ wɪl wiː ɡɛt ðˈɛɹ,how_will_we_get_there.opus,41105,,,,53,False,41
Co si vy objednáte?,What will you order?,wˌʌt wɪl juː ˈɔːɹdɚ,what_will_you_order.opus,41106,,,,53,False,41
Proč to oni udělají?,Why will they do it?,wˌaɪ wɪl ðeɪ dˈuː ɪt,why_will_they_do_it.opus,41107,,,,53,False,41
Já si zítra koupím nové boty.,I'm going to buy new shoes tomorrow.,aɪm ɡˌoʊɪŋ tə bˈaɪ nˈuː ʃˈuːz təmˈɑːɹoʊ,im_going_to_buy_new_shoes_tomorrow.opus,42100,,,,54,False,42
Ty si objednáš pizzu.,You're going to order a pizza.,jʊɹ ɡˌoʊɪŋ tʊ ˈɔːɹdɚɹ ɐ pˈiːtsə,youre_going_to_order_a_pizza.opus,42101,,,,54,False,42
On opraví auto.,He's going to repair the car.,hiːz ɡˌoʊɪŋ tə ɹᵻpˈɛɹ ðə kˈɑːɹ,hes_going_to_repair_the_car.opus,42102,,,,54,False,42
Ona začne kurz v pondělí.,She's going to start the course on Monday.,ʃiːz ɡˌoʊɪŋ tə stˈɑːɹt ðə kˈɔːɹs ˌɔn mˈʌndeɪ,shes_going_to_start_the_course_on_monday.opus,42103,,,,54,False,42
