czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
Nemůže otevřít dveře.,It can't open the door.,ɪt kˈænt ˈoʊpən ðə dˈɔːɹ,it_cant_open_the_door.opus,24054,,,,34,False,24
Musíme to dnes dokončit.,We must finish today.,wiː mˈʌst fˈɪnɪʃ tədˈeɪ,we_must_finish_today.opus,24055,,,,34,False,24
Můžete použít můj telefon.,You can use my phone.,juː kæn jˈuːz maɪ fˈoʊn,you_can_use_my_phone.opus,24056,,,,34,False,24
Neměli by dělat hluk.,They shouldn't make noise.,ðeɪ ʃˌʊdənt mˌeɪk nˈɔɪz,they_shouldnt_make_noise.opus,24057,,,,34,False,24
Umíš plavat?,Can You swim?,kæn juː swˈɪm,can_you_swim.opus,24058,,,,34,False,24
Mohl bys mi pomoci?,Could you help me?,kʊd juː hˈɛlp mˌiː,could_you_help_me.opus,24059,,,,34,False,24
Smím vstoupit?,May I come in?,mˈeɪ aɪ kˈʌm ˈɪn,may_i_come_in.opus,24060,,,,34,False,24
Mohl by být pozdě?,Might he be late?,mˌaɪt hiː biː lˈeɪt,might_he_be_late.opus,24061,,,,34,False,24
Musím teď odejít?,Must I leave now?,mˈʌst aɪ lˈiːv nˈaʊ,must_i_leave_now.opus,24062,,,,34,False,24
Máme začít?,Shall we start?,ʃˌæl wiː stˈɑːɹt,shall_we_start.opus,24063,,,,34,False,24
Měl bych jí zavolat?,Should I call her?,ʃˌʊd aɪ kˈɔːl hɜː,should_i_call_her.opus,24064,,,,34,False,24
Pomůžeš mi?,Will you help me?,wɪl juː hˈɛlp mˌiː,will_you_help_me.opus,24065,,,,34,False,24
Dáš si čaj?,Would you like some tea?,wʊd juː lˈaɪk sˌʌm tˈiː,would_you_like_some_tea.opus,24066,,,,34,False,24
Nemůžeš zůstat?,Can't you stay?,kˈænt juː stˈeɪ,cant_you_stay.opus,24067,,,,34,False,24
Nemohl bys počkat?,Couldn't you wait?,kˌʊdənt juː wˈeɪt,couldnt_you_wait.opus,24068,,,,34,False,24
Neměl bych jí zavolat?,Shouldn't I call her?,ʃˌʊdənt aɪ kˈɔːl hɜː,shouldnt_i_call_her.opus,24069,,,,34,False,24
Nepřijdeš s námi?,Won't you come with us?,woʊnt juː kˈʌm wɪð ˌʌs,wont_you_come_with_us.opus,24070,,,,34,False,24
Nechtěl bys čaj?,Wouldn't you like some tea?,wˈʊdənt juː lˈaɪk sˌʌm tˈiː,wouldnt_you_like_some_tea.opus,24071,,,,34,False,24
