czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
dřevěný,wooden,wˈʊdən,wooden.opus,74013,,,,,True,74
nad,over,ˈoʊvɚ,over.opus,74014,,,,,True,74
jednotný,uniform,jˈuːnɪfˌɔːɹm,uniform.opus,74015,,,,,True,74
nabízet,offer,ˈɔfɚ,offer.opus,74016,,,,,True,74
vlna,wool,wˈʊl,wool.opus,74017,,,,,True,74
minerální voda,mineral water,mˈɪnɚɹəl wˈɔːɾɚ,mineral_water.opus,74018,,,,,True,74
nalít,pour,pˈɔːɹ,pour.opus,74019,,,,,True,74
přání,wish,wˈɪʃ,wish.opus,74020,,,,,True,74
ve věku,aged,ˈeɪdʒd,aged.opus,74021,,,,,True,74
nezdravý,unhealthy,ʌnhˈɛlθi,unhealthy.opus,74022,,,,,True,74
jejich,theirs,ðˈɛɹz,theirs.opus,74023,,,,,True,74
Já jsem dřív plaval,I used to swim,aɪ jˈuːzd tə swˈɪm,i_used_to_swim.opus,74024,96,,,86,False,74
Ty jsi dřív kouřil,You used to smoke,juː jˈuːzd tə smˈoʊk,you_used_to_smoke.opus,74025,96,,,86,False,74
On dřív pracoval v bance,He used to work in a bank,hiː jˈuːzd tə wˈɜːk ɪn ɐ bˈæŋk,he_used_to_work_in_a_bank.opus,74026,96,,,86,False,74
Ona dřív tančila,She used to dance,ʃiː jˈuːzd tə dˈæns,she_used_to_dance.opus,74027,96,,,86,False,74
Dřív to fungovalo,It used to work,ɪt jˈuːzd tə wˈɜːk,it_used_to_work.opus,74028,96,,,86,False,74
My jsme dřív bydleli v Brně,We used to live in Brno,wiː jˈuːzd tə lˈɪv ɪn bˌiːˌɑːɹɹˌɛnˈoʊ,we_used_to_live_in_brno.opus,74029,96,,,86,False,74
Vy jste dřív jezdili vlakem,You used to travel by train,juː jˈuːzd tə tɹˈævəl baɪ tɹˈeɪn,you_used_to_travel_by_train.opus,74030,96,,,86,False,74
Oni dřív hráli spolu,They used to play together,ðeɪ jˈuːzd tə plˈeɪ təɡˈɛðɚ,they_used_to_play_together.opus,74031,96,,,86,False,74
Já jsem zvyklý vstávat brzy.,I'm used to getting up early.,aɪm jˈuːzd tə ɡˌɛɾɪŋ ˌʌp ˈɜːli,im_used_to_getting_up_early.opus,75000,97,,,87,False,75
Ty jsi zvyklý pracovat v noci.,You're used to working at night.,jʊɹ jˈuːzd tə wˈɜːkɪŋ æt nˈaɪt,youre_used_to_working_at_night.opus,75001,97,,,87,False,75
On je zvyklý řídit v provozu.,He's used to driving in traffic.,hiːz jˈuːzd tə dɹˈaɪvɪŋ ɪn tɹˈæfɪk,hes_used_to_driving_in_traffic.opus,75002,97,,,87,False,75
Ona je zvyklá mluvit anglicky.,She's used to speaking English.,ʃiːz jˈuːzd tə spˈiːkɪŋ ˈɪŋɡlɪʃ,shes_used_to_speaking_english.opus,75003,97,,,87,False,75
To zvíře je zvyklé být samo.,It's used to being alone.,ɪts jˈuːzd tə bˌiːɪŋ ɐlˈoʊn,its_used_to_being_alone.opus,75004,97,,,87,False,75
My jsme zvyklí učit se spolu.,We're used to studying together.,wɪɹ jˈuːzd tə stˈʌdiɪŋ təɡˈɛðɚ,were_used_to_studying_together.opus,75005,97,,,87,False,75
Vy jste zvyklí cestovat vlakem.,You're used to travelling by train.,jʊɹ jˈuːzd tə tɹˈævəlɪŋ baɪ tɹˈeɪn,youre_used_to_travelling_by_train.opus,75006,97,,,87,False,75
Oni jsou zvyklí žít v zahraničí.,They're used to living abroad.,ðeɪɚ jˈuːzd tə lˈɪvɪŋ ɐbɹˈɔːd,theyre_used_to_living_abroad.opus,75007,97,,,87,False,75
Včera v osm jsem pracoval.,I was working at eight yesterday.,aɪ wʌz wˈɜːkɪŋ æɾ ˈeɪt jˈɛstɚdˌeɪ,i_was_working_at_eight_yesterday.opus,76000,98,,,,True,76
Včera večer jsi četl.,You were reading last night.,juː wɜː ɹˈiːdɪŋ lˈæst nˈaɪt,you_were_reading_last_night.opus,76001,98,,,,True,76
"On zrovna spal, když jsme dorazili.",He was sleeping when we arrived.,hiː wʌz slˈiːpɪŋ wɛn wiː ɚɹˈaɪvd,he_was_sleeping_when_we_arrived.opus,76002,98,,,,True,76
"Ona vařila, když zazvonil telefon.",She was cooking when the phone rang.,ʃiː wʌz kˈʊkɪŋ wɛn ðə fˈoʊn ɹˈæŋ,she_was_cooking_when_the_phone_rang.opus,76003,98,,,,True,76
V tu chvíli pršelo.,It was raining at that moment.,ɪt wʌz ɹˈeɪnɪŋ æt ðæt mˈoʊmənt,it_was_raining_at_that_moment.opus,76004,98,,,,True,76
My jsme v osm sledovali film.,We were watching a movie at eight.,wiː wɜː wˈɑːtʃɪŋ ɐ mˈuːvi æɾ ˈeɪt,we_were_watching_a_movie_at_eight.opus,76005,98,,,,True,76
"Vy jste čekali na autobus, když začalo pršet.",You were waiting for the bus when it started raining.,juː wɜː wˈeɪɾɪŋ fɚðə bˈʌs wɛn ɪt stˈɑːɹɾᵻd ɹˈeɪnɪŋ,you_were_waiting_for_the_bus_when_it_started_raining.opus,76006,98,,,,True,76
"Oni hráli fotbal, zatímco my jsme pracovali.",They were playing football while we were working.,ðeɪ wɜː plˈeɪɪŋ fˈʊtbɔːl wˌaɪl wiː wɜː wˈɜːkɪŋ,they_were_playing_football_while_we_were_working.opus,76007,98,,,,True,76
Včera v osm jsem nepracoval.,I wasn't working at eight yesterday.,aɪ wˈʌzn̩t wˈɜːkɪŋ æɾ ˈeɪt jˈɛstɚdˌeɪ,i_wasnt_working_at_eight_yesterday.opus,77000,99,,,,True,77
Včera večer jsi nečetl.,You weren't reading last night.,juː wˌɜːnt ɹˈiːdɪŋ lˈæst nˈaɪt,you_werent_reading_last_night.opus,77001,99,,,,True,77
"On nespal, když jsme dorazili.",He wasn't sleeping when we arrived.,hiː wˈʌzn̩t slˈiːpɪŋ wɛn wiː ɚɹˈaɪvd,he_wasnt_sleeping_when_we_arrived.opus,77002,99,,,,True,77
"Ona nevařila, když zazvonil telefon.",She wasn't cooking when the phone rang.,ʃiː wˈʌzn̩t kˈʊkɪŋ wɛn ðə fˈoʊn ɹˈæŋ,she_wasnt_cooking_when_the_phone_rang.opus,77003,99,,,,True,77
V tu chvíli nepršelo.,It wasn't raining at that moment.,ɪt wˈʌzn̩t ɹˈeɪnɪŋ æt ðæt mˈoʊmənt,it_wasnt_raining_at_that_moment.opus,77004,99,,,,True,77
My jsme v osm nesledovali film.,We weren't watching a movie at eight.,wiː wˌɜːnt wˈɑːtʃɪŋ ɐ mˈuːvi æɾ ˈeɪt,we_werent_watching_a_movie_at_eight.opus,77005,99,,,,True,77
"Vy jste nečekali na autobus, když začalo pršet.",You weren't waiting for the bus when it started raining.,juː wˌɜːnt wˈeɪɾɪŋ fɚðə bˈʌs wɛn ɪt stˈɑːɹɾᵻd ɹˈeɪnɪŋ,you_werent_waiting_for_the_bus_when_it_started_raining.opus,77006,99,,,,True,77
"Oni nehráli fotbal, zatímco my jsme pracovali.",They weren't playing football while we were working.,ðeɪ wˌɜːnt plˈeɪɪŋ fˈʊtbɔːl wˌaɪl wiː wɜː wˈɜːkɪŋ,they_werent_playing_football_while_we_were_working.opus,77007,99,,,,True,77
