czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
Nemohl jsem spát.,I couldn't sleep.,aɪ kˌʊdənt slˈiːp,i_couldnt_sleep.opus,24056,,,,34,False,24
Nemohl jsi to slyšet?,Couldn't you hear it?,kˌʊdənt juː hˈɪɹ ɪt,couldnt_you_hear_it.opus,24057,,,,34,False,24
On možná přijde.,He may come.,hiː mˈeɪ kˈʌm,he_may_come.opus,24058,,,,34,False,24
Smí přijít?,May she come?,mˈeɪ ʃiː kˈʌm,may_she_come.opus,24059,,,,34,False,24
Možná to bude pravda.,It may be true.,ɪt mˈeɪ biː tɹˈuː,it_may_be_true.opus,24060,,,,34,False,24
Smíme začít?,May we start?,mˈeɪ wiː stˈɑːɹt,may_we_start.opus,24061,,,,34,False,24
Oni možná nepřijdou.,They may not come.,ðeɪ mˈeɪ nˌɑːt kˈʌm,they_may_not_come.opus,24062,,,,34,False,24
Proč zde nesmím zůstat?,Why may I not stay here?,wˌaɪ mˈeɪ aɪ nˌɑːt stˈeɪ hˈɪɹ,why_may_i_not_stay_here.opus,24063,,,,34,False,24
Ty možná neznáš odpověď.,You may not know the answer.,juː mˈeɪ nˌɑːt nˈoʊ ðɪ ˈænsɚ,you_may_not_know_the_answer.opus,24064,,,,34,False,24
Proč možná není doma?,Why may he not be at home?,wˌaɪ mˈeɪ hiː nˌɑːt biː æt hˈoʊm,why_may_he_not_be_at_home.opus,24065,,,,34,False,24
Ona možná přijde.,She might come.,ʃiː mˌaɪt kˈʌm,she_might_come.opus,24066,,,,34,False,24
Mohlo by to bolet?,Might it hurt?,mˌaɪt ɪt hˈɜːt,might_it_hurt.opus,24067,,,,34,False,24
My možná zůstaneme.,We might stay.,wiː mˌaɪt stˈeɪ,we_might_stay.opus,24068,,,,34,False,24
Mohli by přijít?,Might they come?,mˌaɪt ðeɪ kˈʌm,might_they_come.opus,24069,,,,34,False,24
Já možná nepřijdu.,I might not come.,aɪ mˌaɪt nˌɑːt kˈʌm,i_might_not_come.opus,24070,,,,34,False,24
Proč možná nepřijdeš?,Why might you not come?,wˌaɪ mˌaɪt juː nˌɑːt kˈʌm,why_might_you_not_come.opus,24071,,,,34,False,24
On možná nebude vědět.,He might not know.,hiː mˌaɪt nˌɑːt nˈoʊ,he_might_not_know.opus,24072,,,,34,False,24
Proč možná nepřijde?,Why might she not come?,wˌaɪ mˌaɪt ʃiː nˌɑːt kˈʌm,why_might_she_not_come.opus,24073,,,,34,False,24
To musí být pravda.,It must be true.,ɪt mˈʌst biː tɹˈuː,it_must_be_true.opus,24074,,,,34,False,24
Musíme teď odejít?,Must we leave now?,mˈʌst wiː lˈiːv nˈaʊ,must_we_leave_now.opus,24075,,,,34,False,24
Oni musí studovat.,They must study.,ðeɪ mˈʌst stˈʌdi,they_must_study.opus,24076,,,,34,False,24
Musím začít?,Must I start?,mˈʌst aɪ stˈɑːɹt,must_i_start.opus,24077,,,,34,False,24
Ty tady nesmíš kouřit.,You mustn't smoke here.,juː mˈʌsənt smˈoʊk hˈɪɹ,you_mustnt_smoke_here.opus,24078,,,,34,False,24
Proč on nesmí odejít?,Why mustn't he leave?,wˌaɪ mˈʌsənt hiː lˈiːv,why_mustnt_he_leave.opus,24079,,,,34,False,24
Ona nesmí řídit.,She mustn't drive.,ʃiː mˈʌsənt dɹˈaɪv,she_mustnt_drive.opus,24080,,,,34,False,24
Proč to nesmí zůstat tady?,Why mustn't it stay here?,wˌaɪ mˈʌsənt ɪt stˈeɪ hˈɪɹ,why_mustnt_it_stay_here.opus,24081,,,,34,False,24
My pomůžeme.,We will help.,wiː wɪl hˈɛlp,we_will_help.opus,24082,,,,34,False,24
Přijdou zítra?,Will they come tomorrow?,wɪl ðeɪ kˈʌm təmˈɑːɹoʊ,will_they_come_tomorrow.opus,24083,,,,34,False,24
Zavolám ti.,I will call you.,aɪ wɪl kˈɔːl juː,i_will_call_you.opus,24084,,,,34,False,24
Pomůžeš mi?,Will you help me?,wɪl juː hˈɛlp mˌiː,will_you_help_me.opus,24085,,,,34,False,24
On neposlechne.,He won't listen.,hiː woʊnt lˈɪsən,he_wont_listen.opus,24086,,,,34,False,24
Nepřijde?,Won't she come?,woʊnt ʃiː kˈʌm,wont_she_come.opus,24087,,,,34,False,24
Auto nenastartuje.,It won't start.,ɪt woʊnt stˈɑːɹt,it_wont_start.opus,24088,,,,34,False,24
Nezůstaneme?,Won't we stay?,woʊnt wiː stˈeɪ,wont_we_stay.opus,24089,,,,34,False,24
Měl bych studovat.,I should study.,aɪ ʃˌʊd stˈʌdi,i_should_study.opus,24090,,,,34,False,24
Měl bys odpočívat?,Should you rest?,ʃˌʊd juː ɹˈɛst,should_you_rest.opus,24091,,,,34,False,24
On by měl být tady.,He should be here.,hiː ʃˌʊd biː hˈɪɹ,he_should_be_here.opus,24092,,,,34,False,24
Měla by zavolat?,Should she call?,ʃˌʊd ʃiː kˈɔːl,should_she_call.opus,24093,,,,34,False,24
Nemělo by to být těžké.,It shouldn't be difficult.,ɪt ʃˌʊdənt biː dˈɪfɪkəlt,it_shouldnt_be_difficult.opus,24094,,,,34,False,24
Neměli bychom odejít?,Shouldn't we leave?,ʃˌʊdənt wiː lˈiːv,shouldnt_we_leave.opus,24095,,,,34,False,24
Oni by neměli čekat.,They shouldn't wait.,ðeɪ ʃˌʊdənt wˈeɪt,they_shouldnt_wait.opus,24096,,,,34,False,24
Neměl bych zavolat?,Shouldn't I call?,ʃˌʊdənt aɪ kˈɔːl,shouldnt_i_call.opus,24097,,,,34,False,24
Ty bys pomohl.,You would help.,juː wʊd hˈɛlp,you_would_help.opus,24098,,,,34,False,24
Pomohl by on?,Would he help?,wʊd hiː hˈɛlp,would_he_help.opus,24099,,,,34,False,24
Ona by si dala čaj.,She would like tea.,ʃiː wʊd lˈaɪk tˈiː,she_would_like_tea.opus,24100,,,,34,False,24
Fungovalo by to?,Would it work?,wʊd ɪt wˈɜːk,would_it_work.opus,24101,,,,34,False,24
My bychom to neudělali.,We wouldn't do that.,wiː wˈʊdənt dˈuː ðˈæt,we_wouldnt_do_that.opus,24102,,,,34,False,24
Nesouhlasili by?,Wouldn't they agree?,wˈʊdənt ðeɪ ɐɡɹˈiː,wouldnt_they_agree.opus,24103,,,,34,False,24
Já bych nelhal.,I wouldn't lie.,aɪ wˈʊdənt lˈaɪ,i_wouldnt_lie.opus,24104,,,,34,False,24
Nezůstal bys?,Wouldn't you stay?,wˈʊdənt juː stˈeɪ,wouldnt_you_stay.opus,24105,,,,34,False,24
