czech,english,pronunciation,audio,sort_order,block_id,note_id,topic_id,grammar_chunk_id,is_vocabulary,lesson_id
znamenat,signify,sˈɪɡnᵻfˌaɪ,signify.opus,35004,,,,,True,35
významný,significant,sɪɡnˈɪfɪkənt,significant.opus,35005,,,,,True,35
úspěšně,successfully,səksˈɛsfəli,successfully.opus,35006,,,,,True,35
ztracený,lost,lˈɔst,lost.opus,35007,,,,,True,35
úděl,lot,lˈɑːt,lot.opus,35008,,,,,True,35
hlasitý,loud,lˈaʊd,loud.opus,35009,,,,,True,35
hlasitě,loudly,lˈaʊdli,loudly.opus,35010,,,,,True,35
polykat,swallow,swˈɔloʊ,swallow.opus,35011,,,,,True,35
vodítko,clue,klˈuː,clue.opus,35012,,,,,True,35
klaun,clown,klˈaʊn,clown.opus,35013,,,,,True,35
potit,sweat,swˈɛt,sweat.opus,35014,,,,,True,35
kabina,cab,kˈæb,cab.opus,35015,,,,,True,35
výhodná dohoda,bargain,bˈɑːɹɡɪn,bargain.opus,35016,,,,,True,35
naštěstí,luckily,lˈʌkili,luckily.opus,35017,,,,,True,35
pravidelně,regularly,ɹˈɛɡjʊlɚli,regularly.opus,35018,,,,,True,35
ulička,aisle,ˈaɪəl,aisle.opus,35019,,,,,True,35
cvaknutí,click,klˈɪk,click.opus,35020,,,,,True,35
milý,sweet,swˈiːt,sweet.opus,35021,,,,,True,35
miláček,sweetheart,swˈiːthɑːɹt,sweetheart.opus,35022,,,,,True,35
úředník,clerk,klˈɜːk,clerk.opus,35023,,,,,True,35
já jsem nepracoval,I didn't work,aɪ dˈɪdnt wˈɜːk,i_didnt_work.opus,35024,57,,,47,False,35
ty ses nedíval,you didn't watch,juː dˈɪdnt wˈɑːtʃ,you_didnt_watch.opus,35025,57,,,47,False,35
on neuklízel,he didn't clean,hiː dˈɪdnt klˈiːn,he_didnt_clean.opus,35026,57,,,47,False,35
ona neotevřela,she didn't open,ʃiː dˈɪdnt ˈoʊpən,she_didnt_open.opus,35027,57,,,47,False,35
ono nezačalo,it didn't start,ɪt dˈɪdnt stˈɑːɹt,it_didnt_start.opus,35028,57,,,47,False,35
my jsme nehráli,we didn't play,wiː dˈɪdnt plˈeɪ,we_didnt_play.opus,35029,57,,,47,False,35
vy jste nepomohli,you didn't help,juː dˈɪdnt hˈɛlp,you_didnt_help.opus,35030,57,,,47,False,35
oni nenavštívili,they didn't visit,ðeɪ dˈɪdnt vˈɪzɪt,they_didnt_visit.opus,35031,57,,,47,False,35
Já jsem nešel do práce.,I didn't go to work.,aɪ dˈɪdnt ɡˌoʊ tə wˈɜːk,i_didnt_go_to_work.opus,35032,,,,47,False,35
Nedíval ses na ten film.,You didn't watch the film.,juː dˈɪdnt wˈɑːtʃ ðə fˈɪlm,you_didnt_watch_the_film.opus,35033,,,,47,False,35
On si nekoupil lístek.,He didn't buy a ticket.,hiː dˈɪdnt bˈaɪ ɐ tˈɪkɪt,he_didnt_buy_a_ticket.opus,35034,,,,47,False,35
Ona nenapsala odpověď.,She didn't write a reply.,ʃiː dˈɪdnt ɹˈaɪt ɐ ɹᵻplˈaɪ,she_didnt_write_a_reply.opus,35035,,,,47,False,35
Počítač se nespustil.,Computer didn't start.,kəmpjˈuːɾɚ dˈɪdnt stˈɑːɹt,computer_didnt_start.opus,35036,,,,47,False,35
My jsme nejeli pryč.,We didn't go away.,wiː dˈɪdnt ɡˌoʊ ɐwˈeɪ,we_didnt_go_away.opus,35037,,,,47,False,35
Vy jste nám nepomohli.,You didn't help us.,juː dˈɪdnt hˈɛlp ˌʌs,you_didnt_help_us.opus,35038,,,,47,False,35
Oni nenavštívili své rodiče.,They didn't visit their parents.,ðeɪ dˈɪdnt vˈɪzɪt ðɛɹ pˈɛɹənts,they_didnt_visit_their_parents.opus,35039,,,,47,False,35
klon,clone,klˈoʊn,clone.opus,36000,,,,,True,36
volný,loose,lˈuːs,loose.opus,36001,,,,,True,36
přežít,survive,sɚvˈaɪv,survive.opus,36002,,,,,True,36
spáchat,commit,kəmˈɪt,commit.opus,36003,,,,,True,36
závazek,commitment,kəmˈɪtmənt,commitment.opus,36004,,,,,True,36
litr,litre,lˈiːɾɚ,litre.opus,36005,,,,,True,36
surfovat,surf,sˈɜːf,surf.opus,36006,,,,,True,36
surfování,surfing,sˈɜːfɪŋ,surfing.opus,36007,,,,,True,36
propuštění,release,ɹᵻlˈiːs,release.opus,36008,,,,,True,36
relaxovat,relax,ɹᵻlˈæks,relax.opus,36009,,,,,True,36
uvolněný,relaxed,ɹᵻlˈækst,relaxed.opus,36010,,,,,True,36
vtipný,comic,kˈɑːmɪk,comic.opus,36011,,,,,True,36
komik,comic,kˈɑːmɪk,comic.opus,36012,,,,,True,36
příjmení,surname,sˈɜːneɪm,surname.opus,36013,,,,,True,36
pohodlí,comfort,kˈʌmfɚt,comfort.opus,36014,,,,,True,36
komfortní,comfortable,kˈʌmftəbəl,comfortable.opus,36015,,,,,True,36
živý,lively,lˈaɪvli,lively.opus,36016,,,,,True,36
podnikatelka,businesswoman,bˈɪznəswˌʊmən,businesswoman.opus,36017,,,,,True,36
zatížení,load,lˈoʊd,load.opus,36018,,,,,True,36
hřeben,comb,kˈoʊm,comb.opus,36019,,,,,True,36
místní,local,lˈoʊkəl,local.opus,36020,,,,,True,36
sloupec,column,kˈɑːlʌm,column.opus,36021,,,,,True,36
barvitý,colourful,kˈʌlɚfəl,colourful.opus,36022,,,,,True,36
překvapení,surprise,sɚpɹˈaɪz,surprise.opus,36023,,,,,True,36
Pracoval jsem?,Did I work?,dˈɪd aɪ wˈɜːk,did_i_work.opus,36024,58,,,48,False,36
Díval ses?,Did you watch?,dˈɪd juː wˈɑːtʃ,did_you_watch.opus,36025,58,,,48,False,36
Uklízel?,Did he clean?,dˈɪd hiː klˈiːn,did_he_clean.opus,36026,58,,,48,False,36
Otevřela?,Did she open?,dˈɪd ʃiː ˈoʊpən,did_she_open.opus,36027,58,,,48,False,36
Začalo?,Did it start?,dˈɪd ɪt stˈɑːɹt,did_it_start.opus,36028,58,,,48,False,36
Hráli jsme?,Did we play?,dˈɪd wiː plˈeɪ,did_we_play.opus,36029,58,,,48,False,36
Pomohli jste?,Did you help?,dˈɪd juː hˈɛlp,did_you_help.opus,36030,58,,,48,False,36
Navštívili?,Did they visit?,dˈɪd ðeɪ vˈɪzɪt,did_they_visit.opus,36031,58,,,48,False,36
překvapený,surprised,sɚpɹˈaɪzd,surprised.opus,37000,,,,,True,37
překvapující,surprising,sɚpɹˈaɪzɪŋ,surprising.opus,37001,,,,,True,37
zámek,lock,lˈɑːk,lock.opus,37002,,,,,True,37
logika,logic,lˈɑːdʒɪk,logic.opus,37003,,,,,True,37
logický,logical,lˈɑːdʒɪkəl,logical.opus,37004,,,,,True,37
cola,cola,kˈoʊlə,cola.opus,37005,,,,,True,37
poplach,alarm,ɐlˈɑːɹm,alarm.opus,37006,,,,,True,37
litovat,regret,ɹᵻɡɹˈɛt,regret.opus,37007,,,,,True,37
výbor,committee,kəmˈɪɾi,committee.opus,37008,,,,,True,37
jasně,clearly,klˈɪɹli,clearly.opus,37009,,,,,True,37
nákupní centrum,mall,mˈɔːl,mall.opus,37010,,,,,True,37
spravovat,manage,mˈænɪdʒ,manage.opus,37011,,,,,True,37
manažer,manager,mˈænɪdʒɚ,manager.opus,37012,,,,,True,37
truhla,chest,tʃˈɛst,chest.opus,37013,,,,,True,37
šachy,chess,tʃˈɛs,chess.opus,37014,,,,,True,37
symfonie,symphony,sˈɪmfəni,symphony.opus,37015,,,,,True,37
způsob,manner,mˈænɚ,manner.opus,37016,,,,,True,37
kontrola,cheque,tʃˈɛk,cheque.opus,37017,,,,,True,37
lednička,refrigerator,ɹᵻfɹˈɪdʒɚɹˌeɪɾɚ,refrigerator.opus,37018,,,,,True,37
šéfkuchař,chef,ʃˈɛf,chef.opus,37019,,,,,True,37
dětství,childhood,tʃˈaɪldhʊd,childhood.opus,37020,,,,,True,37
jásot,cheer,tʃˈɪɹ,cheer.opus,37021,,,,,True,37
šek,check,tʃˈɛk,check.opus,37022,,,,,True,37
označit,mark,mˈɑːɹk,mark.opus,37023,,,,,True,37
Kde jsem pracoval?,Where did I work?,wˌɛɹ dˈɪd aɪ wˈɜːk,where_did_i_work.opus,37024,59,,,49,False,37
Co ses díval?,What did you watch?,wˌʌt dˈɪd juː wˈɑːtʃ,what_did_you_watch.opus,37025,59,,,49,False,37
Kdy uklízel?,When did he clean?,wˌɛn dˈɪd hiː klˈiːn,when_did_he_clean.opus,37026,59,,,49,False,37
Co otevřela?,What did she open?,wˌʌt dˈɪd ʃiː ˈoʊpən,what_did_she_open.opus,37027,59,,,49,False,37
Kdy to začalo?,When did it start?,wˌɛn dˈɪd ɪt stˈɑːɹt,when_did_it_start.opus,37028,59,,,49,False,37
Kde jsme hráli?,Where did we play?,wˌɛɹ dˈɪd wiː plˈeɪ,where_did_we_play.opus,37029,59,,,49,False,37
Komu jste pomohli?,Who did you help?,hˌuː dˈɪd juː hˈɛlp,who_did_you_help.opus,37030,59,,,49,False,37
Co navštívili?,What did they visit?,wˌʌt dˈɪd ðeɪ vˈɪzɪt,what_did_they_visit.opus,37031,59,,,49,False,37
stolní tenis,table tennis,tˈeɪbəl tˈɛnɪs,table_tennis.opus,38000,,,,,True,38
značka,mark,mˈɑːɹk,mark.opus,38001,,,,,True,38
povídání,chat,tʃˈæt,chat.opus,38002,,,,,True,38
graf,chart,tʃˈɑːɹt,chart.opus,38003,,,,,True,38
lžíce,spoon,spˈuːn,spoon.opus,38004,,,,,True,38
polévková lžíce,tablespoon,tˈeɪbəlspˌuːn,tablespoon.opus,38005,,,,,True,38
oženit,marry,mˈæɹi,marry.opus,38006,,,,,True,38
ženatý,married,mˈæɹid,married.opus,38007,,,,,True,38
tvář,cheek,tʃˈiːk,cheek.opus,38008,,,,,True,38
muž,male,mˈeɪl,male.opus,38009,,,,,True,38
chilli,chilli,tʃˈɪli,chilli.opus,38010,,,,,True,38
symbol,symbol,sˈɪmbəl,symbol.opus,38011,,,,,True,38
čistič,cleaner,klˈiːnɚ,cleaner.opus,38012,,,,,True,38
jídelna,cafeteria,kˌæfɪtˈɪɹiə,cafeteria.opus,38013,,,,,True,38
šílený,mad,mˈæd,mad.opus,38014,,,,,True,38
klasický,classic,klˈæsɪk,classic.opus,38015,,,,,True,38
klasická hudba,classical music,klˈæsɪkəl mjˈuːzɪk,classical_music.opus,38016,,,,,True,38
plavky,swimming costume,swˈɪmɪŋ kˈɔstuːm,swimming_costume.opus,38017,,,,,True,38
plavky,swimsuit,swˈɪmsuːt,swimsuit.opus,38018,,,,,True,38
požadovat,claim,klˈeɪm,claim.opus,38019,,,,,True,38
holič,barber,bˈɑːɹbɚ,barber.opus,38020,,,,,True,38
kouzlo,magic,mˈædʒɪk,magic.opus,38021,,,,,True,38
občan,citizen,sˈɪɾɪzən,citizen.opus,38022,,,,,True,38
hlavní chod,main course,mˈeɪn kˈɔːɹs,main_course.opus,38023,,,,,True,38
já zavolám,I'll call,aɪl kˈɔːl,ill_call.opus,38024,60,,,50,False,38
ty přijdeš,you'll come,juːl kˈʌm,youll_come.opus,38025,60,,,50,False,38
on pomůže,he'll help,hiːl hˈɛlp,hell_help.opus,38026,60,,,50,False,38
ona začne,she'll start,ʃiːl stˈɑːɹt,shell_start.opus,38027,60,,,50,False,38
ono spadne,it'll fall,ˌɪɾəl fˈɔːl,itll_fall.opus,38028,60,,,50,False,38
my počkáme,we'll wait,wiːl wˈeɪt,well_wait.opus,38029,60,,,50,False,38
vy vyhrajete,you'll win,juːl wˈɪn,youll_win.opus,38030,60,,,50,False,38
oni dorazí,they'll arrive,ðeɪl ɚɹˈaɪv,theyll_arrive.opus,38031,60,,,50,False,38
Zavolám ti.,I'll call you.,aɪl kˈɔːl juː,ill_call_you.opus,38032,,,,50,False,38
Přijdeš zítra.,You'll come tomorrow.,juːl kˈʌm təmˈɑːɹoʊ,youll_come_tomorrow.opus,38033,,,,50,False,38
On ti pomůže s taškami.,He'll help you with the bags.,hiːl hˈɛlp juː wɪððə bˈæɡz,hell_help_you_with_the_bags.opus,38034,,,,50,False,38
Ona začne schůzku v devět.,She'll start the meeting at nine.,ʃiːl stˈɑːɹt ðə mˈiːɾɪŋ æt nˈaɪn,shell_start_the_meeting_at_nine.opus,38035,,,,50,False,38
"Sklenice spadne, když do ní strčíš.",It'll fall if you push it.,ˌɪɾəl fˈɔːl ɪf juː pˈʊʃ ɪt,itll_fall_if_you_push_it.opus,38036,,,,50,False,38
Počkáme na další autobus.,We'll wait for the next bus.,wiːl wˈeɪt fɚðə nˈɛkst bˈʌs,well_wait_for_the_next_bus.opus,38037,,,,50,False,38
Vy ten zápas vyhrajete.,You'll win the match.,juːl wˈɪn ðə mˈætʃ,youll_win_the_match.opus,38038,,,,50,False,38
Dorazí před obědem.,They'll arrive before lunch.,ðeɪl ɚɹˈaɪv bᵻfˌɔːɹ lˈʌntʃ,theyll_arrive_before_lunch.opus,38039,,,,50,False,38
hlavně,mainly,mˈeɪnli,mainly.opus,39000,,,,,True,39
kalendář,calendar,kˈæləndɚ,calendar.opus,39001,,,,,True,39
hlavní,major,mˈeɪdʒɚ,major.opus,39002,,,,,True,39
grilování,barbecue,bˈɑːɹbɪkjˌuː,barbecue.opus,39003,,,,,True,39
výrobce,maker,mˈeɪkɚ,maker.opus,39004,,,,,True,39
make-up,make-up,mˌeɪkˈʌp,makeup.opus,39005,,,,,True,39
výběr,choice,tʃˈɔɪs,choice.opus,39006,,,,,True,39
cvrlikání,chirp,tʃˈɜːp,chirp.opus,39007,,,,,True,39
brada,chin,tʃˈɪn,chin.opus,39008,,,,,True,39
šimpanz,chimpanzee,tʃˌɪmpɐnzˈiː,chimpanzee.opus,39009,,,,,True,39
lyrika,lyric,lˈɪɹɪk,lyric.opus,39010,,,,,True,39
stát (peníze),cost,kˈɔst,cost.opus,39011,,,,,True,39
budík,alarm clock,ɐlˈɑːɹm klˈɑːk,alarm_clock.opus,39012,,,,,True,39
odpověď,reply,ɹᵻplˈaɪ,reply.opus,39013,,,,,True,39
zákon,law,lˈɔː,law.opus,39014,,,,,True,39
advokát,lawyer,lˈɔɪɚ,lawyer.opus,39015,,,,,True,39
kontrast,contrast,kˈɑːntɹæst,contrast.opus,39016,,,,,True,39
lenost,laziness,lˈeɪzinəs,laziness.opus,39017,,,,,True,39
záliv,bay,bˈeɪ,bay.opus,39018,,,,,True,39
kontinent,continent,kˈɑːntɪnənt,continent.opus,39019,,,,,True,39
kontext,context,kˈɑːntɛkst,context.opus,39020,,,,,True,39
keř,bush,bˈʊʃ,bush.opus,39021,,,,,True,39
řízení,control,kəntɹˈoʊl,control.opus,39022,,,,,True,39
kontejner,container,kəntˈeɪnɚ,container.opus,39023,,,,,True,39
já nezavolám,I won't call,aɪ woʊnt kˈɔːl,i_wont_call.opus,39024,61,,,51,False,39
ty nepřijdeš,you won't come,juː woʊnt kˈʌm,you_wont_come.opus,39025,61,,,51,False,39
on nepomůže,he won't help,hiː woʊnt hˈɛlp,he_wont_help.opus,39026,61,,,51,False,39
ona nezačne,she won't start,ʃiː woʊnt stˈɑːɹt,she_wont_start.opus,39027,61,,,51,False,39
ono nespadne,it won't fall,ɪt woʊnt fˈɔːl,it_wont_fall.opus,39028,61,,,51,False,39
my nepočkáme,we won't wait,wiː woʊnt wˈeɪt,we_wont_wait.opus,39029,61,,,51,False,39
vy neprohrajete,you won't lose,juː woʊnt lˈuːz,you_wont_lose.opus,39030,61,,,51,False,39
oni nedorazí,they won't arrive,ðeɪ woʊnt ɚɹˈaɪv,they_wont_arrive.opus,39031,61,,,51,False,39
"Dobře, nezavolám mu.","All right, I won't call him.",ˈɔːl ɹˈaɪt aɪ woʊnt kˈɔːl hˌɪm,all_right_i_wont_call_him.opus,39032,,,,51,False,39
"Ne, zítra nepřijdu.","No, I won't come tomorrow.",nˈoʊ aɪ woʊnt kˈʌm təmˈɑːɹoʊ,no_i_wont_come_tomorrow.opus,39033,,,,51,False,39
"On nám nepomůže."",He won't help us.""",,,nan.opus,39034,,,,51,True,39
Ona bez nás nezačne.,She won't start without us.,ʃiː woʊnt stˈɑːɹt wɪðˈaʊt ˌʌs,she_wont_start_without_us.opus,39035,,,,51,False,39
To nespadne.,It won't fall.,ɪt woʊnt fˈɔːl,it_wont_fall.opus,39036,,,,51,False,39
Nebudeme čekat celou noc.,We won't wait all night.,wiː woʊnt wˈeɪt ˈɔːl nˈaɪt,we_wont_wait_all_night.opus,39037,,,,51,False,39
Neprohrajete.,You won't lose.,juː woʊnt lˈuːz,you_wont_lose.opus,39038,,,,51,False,39
Asi dnes nedorazí.,They probably won't arrive today.,ðeɪ pɹˈɑːbəbli woʊnt ɚɹˈaɪv tədˈeɪ,they_probably_wont_arrive_today.opus,39039,,,,51,False,39
kontaktovat,contact,kˈɑːntækt,contact.opus,40000,,,,,True,40
kontakt,contact,kˈɑːntækt,contact.opus,40001,,,,,True,40
přivlastnit si,appropriate,ɐpɹˈoʊpɹɪət,appropriate.opus,40002,,,,,True,40
baterie,battery,bˈæɾɚɹi,battery.opus,40003,,,,,True,40
opravit,repair,ɹᵻpˈɛɹ,repair.opus,40004,,,,,True,40
nejméně,least,lˈiːst,least.opus,40005,,,,,True,40
kůže,leather,lˈɛðɚ,leather.opus,40006,,,,,True,40
náhlý,sudden,sˈʌdən,sudden.opus,40007,,,,,True,40
uspět,succeed,səksˈiːd,succeed.opus,40008,,,,,True,40
pohodlí,convenience,kənvˈiːnɪəns,convenience.opus,40009,,,,,True,40
výzkum,research,ɹᵻsˈɜːtʃ,research.opus,40010,,,,,True,40
svítilna,lamp,lˈæmp,lamp.opus,40011,,,,,True,40
studie,study,stˈʌdi,study.opus,40012,,,,,True,40
povolit,allow,ɐlˈaʊ,allow.opus,40013,,,,,True,40
věc,stuff,stˈʌf,stuff.opus,40014,,,,,True,40
krajina,landscape,lˈændskeɪp,landscape.opus,40015,,,,,True,40
styl,style,stˈaɪl,style.opus,40016,,,,,True,40
pruh,lane,lˈeɪn,lane.opus,40017,,,,,True,40
hořet,burn,bˈɜːn,burn.opus,40018,,,,,True,40
pohřbít,bury,bˈɛɹi,bury.opus,40019,,,,,True,40
sporák,cooker,kˈʊkɚ,cooker.opus,40020,,,,,True,40
autobusové nádraží,bus station,bˈʌs stˈeɪʃən,bus_station.opus,40021,,,,,True,40
nejnovější,latest,lˈeɪɾɪst,latest.opus,40022,,,,,True,40
zastupovat,represent,ɹˌɛpɹᵻzˈɛnt,represent.opus,40023,,,,,True,40
Zavoláš mi zítra?,Will you call me tomorrow?,wɪl juː kˈɔːl mˌiː təmˈɑːɹoʊ,will_you_call_me_tomorrow.opus,40024,62,,,52,False,40
Přijde dnes večer?,Will he come tonight?,wɪl hiː kˈʌm tənˈaɪt,will_he_come_tonight.opus,40025,62,,,52,False,40
Pomůžeš mi?,Will you help me?,wɪl juː hˈɛlp mˌiː,will_you_help_me.opus,40026,62,,,52,False,40
Začne film brzy?,Will the film start soon?,wɪl ðə fˈɪlm stˈɑːɹt sˈuːn,will_the_film_start_soon.opus,40027,62,,,52,False,40
Spadne to?,Will it fall?,wɪl ɪt fˈɔːl,will_it_fall.opus,40028,62,,,52,False,40
Budeme mít dost času?,Will we have enough time?,wɪl wiː hæv ɪnˈʌf tˈaɪm,will_we_have_enough_time.opus,40029,62,,,52,False,40
Vyhrajete?,Will you win?,wɪl juː wˈɪn,will_you_win.opus,40030,62,,,52,False,40
Dorazí včas?,Will they arrive on time?,wɪl ðeɪ ɚɹˈaɪv ˌɔn tˈaɪm,will_they_arrive_on_time.opus,40031,62,,,52,False,40
poslední,latter,lˈæɾɚ,latter.opus,41000,,,,,True,41
autobusová zastávka,bus stop,bˈʌs stˈɑːp,bus_stop.opus,41001,,,,,True,41
pohodlné,convenient,kənvˈiːnɪənt,convenient.opus,41002,,,,,True,41
levice,left,lˈɛft,left.opus,41003,,,,,True,41
licence,licence,lˈaɪsəns,licence.opus,41004,,,,,True,41
lež,lie,lˈaɪ,lie.opus,41005,,,,,True,41
podnikatel,businessman,bˈɪznəsmən,businessman.opus,41006,,,,,True,41
superlativ,superlative,suːpˈɜːlətˌɪv,superlative.opus,41007,,,,,True,41
životní styl,lifestyle,lˈaɪfstaɪl,lifestyle.opus,41008,,,,,True,41
superstar,superstar,sˈuːpɚstˌɑːɹ,superstar.opus,41009,,,,,True,41
komponovat,compose,kəmpˈoʊz,compose.opus,41010,,,,,True,41
skladatel,composer,kəmpˈoʊzɚ,composer.opus,41011,,,,,True,41
večeře,supper,sˈʌpɚ,supper.opus,41012,,,,,True,41
v podstatě,basically,bˈeɪsɪkli,basically.opus,41013,,,,,True,41
soustředit se,concentrate,kˈɑːnsəntɹˌeɪt,concentrate.opus,41014,,,,,True,41
kompletní,complete,kəmplˈiːt,complete.opus,41015,,,,,True,41
stěžovat si,complain,kəmplˈeɪn,complain.opus,41016,,,,,True,41
stížnost,complaint,kəmplˈeɪnt,complaint.opus,41017,,,,,True,41
soutěžit,compete,kəmpˈiːt,compete.opus,41018,,,,,True,41
